time,temp_f,cloud,humidity,wind_speed,wind_dir,pressure_hpa,uv_index,wind_u,wind_v,dewpoint_f
2026-04-03 05:53:00,76.0,0.45,0.7631999999999999,14.96014,100.0,1020.9,0.0,-14.732861858148054,2.597801048642151,68.01017739881425
2026-04-03 08:53:00,75.0,0.45,0.789,16.11092,90.0,1019.7,0.0,-16.11092,-9.865093304659538e-16,68.0077298468342
2026-04-03 11:53:00,75.0,0.75,0.7623000000000001,13.809359999999998,90.0,1021.0,0.0,-13.809359999999998,-8.455794261136745e-16,67.00889287781946
2026-04-03 12:53:00,79.0,0.45,0.6912,19.56326,100.0,1021.6,0.0,-19.266050122193608,3.397124448224351,68.01234847964501
2026-04-03 13:53:00,80.0,0.75,0.6923,23.0156,90.0,1022.0,0.0,-23.0156,-1.4092990435227913e-15,69.01388560424354
2026-04-03 14:53:00,81.0,0.75,0.6701,20.71404,110.0,1022.4,0.0,-19.464830534664134,7.084618929653635,69.01550980727359
2026-04-03 15:53:00,82.0,0.75,0.6487999999999999,17.261699999999998,110.0,1022.6,0.0,-16.220692112220114,5.903849108044695,69.02169010027825
2026-04-03 16:53:00,83.0,0.75,0.6281,18.41248,100.0,1022.5,0.0,-18.132753056182217,3.1972935983288004,69.02040152168966
2026-04-03 17:53:00,82.0,0.75,0.6269,20.71404,100.0,1022.1,0.0,-20.399347188205,3.596955298119901,68.02115349646938
2026-04-03 18:53:00,82.0,0.75,0.6487999999999999,20.71404,90.0,1021.8,0.0,-20.71404,-1.268369139170512e-15,69.02169010027825
2026-04-03 19:53:00,81.0,0.75,0.6476000000000001,18.41248,110.0,1021.4,0.0,-17.302071586368122,6.297439048581008,68.02034149819461
2026-04-03 20:53:00,81.0,0.75,0.6256,16.11092,80.0,1021.2,0.0,-15.866158924159445,-2.7976318985377024,67.01751679431482
2026-04-03 21:53:00,81.0,0.75,0.6256,18.41248,100.0,1021.0,0.0,-18.132753056182217,3.1972935983288004,67.01751679431482
2026-04-03 22:53:00,78.0,0.75,0.7143,17.261699999999998,90.0,1021.2,0.0,-17.261699999999998,-1.0569742826420933e-15,68.01105096519767
2026-04-03 23:53:00,77.0,0.75,0.7132999999999999,17.261699999999998,100.0,1021.1,0.0,-16.99945599017083,2.9974627484332506,67.01133955765769
2026-04-04 00:53:00,77.0,0.45,0.7132999999999999,14.96014,90.0,1021.3,0.0,-14.96014,-9.160443782898142e-16,67.01133955765769
2026-04-04 01:53:00,76.0,0.2,0.6879000000000001,19.56326,100.0,1022.1,0.0,-19.266050122193608,3.397124448224351,65.00905101011564
2026-04-04 02:53:00,75.0,0.2,0.7112,20.71404,100.0,1022.5,0.0,-20.399347188205,3.596955298119901,65.00847183774138
2026-04-04 03:53:00,76.0,0.2,0.7123,14.96014,100.0,1022.5,0.0,-14.732861858148054,2.597801048642151,66.01182546691163
2026-04-04 04:53:00,75.0,0.45,0.7112,12.65858,100.0,1022.3,0.0,-12.466267726125276,2.1981393488510506,65.00847183774138
2026-04-04 05:53:00,74.0,0.45,0.7354,13.809359999999998,90.0,1021.5,0.0,-13.809359999999998,-8.455794261136745e-16,65.00822710024553
2026-04-04 06:53:00,73.0,0.2,0.7605,10.35702,80.0,1020.7,0.0,-10.1996735941025,-1.7984776490599517,65.00685577596035
2026-04-04 07:53:00,73.0,0.2,0.7605,9.20624,80.0,1020.5,0.0,-9.066376528091109,-1.5986467991644011,65.00685577596035
2026-04-04 08:53:00,73.0,0.2,0.7874,6.904679999999999,70.0,1020.2,0.0,-6.488276844888045,-2.3615396432178786,66.0068697249576
2026-04-04 09:53:00,72.0,0.2,0.8144,6.904679999999999,80.0,1020.2,0.0,-6.799782396068332,-1.1989850993733009,66.00586575319538
2026-04-04 10:53:00,73.0,0.45,0.8437,6.904679999999999,60.0,1020.6,0.0,-5.979628285002336,-3.4523400000000004,68.00633248491106
2026-04-04 11:53:00,74.0,0.75,0.8443,6.904679999999999,90.0,1020.9,0.0,-6.904679999999999,-4.2278971305683726e-16,69.00630263102576
2026-04-04 12:53:00,77.0,0.75,0.7641,16.11092,90.0,1021.1,0.0,-16.11092,-9.865093304659538e-16,69.01163991483475
2026-04-04 13:53:00,79.0,0.45,0.6451,16.11092,100.0,1021.8,0.0,-15.866158924159445,2.7976318985377007,66.01389393544291
2026-04-04 14:53:00,79.0,0.75,0.6451,17.261699999999998,90.0,1022.0,0.0,-17.261699999999998,-1.0569742826420933e-15,66.01389393544291
2026-04-04 15:53:00,82.0,0.45,0.5268999999999999,18.41248,90.0,1021.8,0.0,-18.41248,-1.1274392348182328e-15,63.021631803600336
2026-04-04 16:53:00,82.0,0.45,0.5851,14.96014,100.0,1021.4,0.0,-14.732861858148054,2.597801048642151,66.0231901321609
